symbol,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,listing_exchanges,currency_code,currency_name,company_name,asset_type,country,country_iso,isin,primary_ticker,home_category,international_domestic,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,listing_symbol,analysis_symbol,listing_exchange,listing_currency_code,listing_currency_name,listing_country,listing_country_iso,analysis_exchange,analysis_currency_code,analysis_currency_name,analysis_country,analysis_country_iso,error,error_stage,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,news_event_signal,news_event_effective_signal,news_event_breadth,news_article_count_recent,news_positive_article_share,news_negative_article_share,news_novelty_score,news_saturation_score,news_peer_spillover_signal,news_confirmation_signal,news_macro_multiplier,news_unique_title_ratio,news_novelty_multiplier,news_saturation_multiplier,news_peer_coverage,news_confirmation_coverage,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,news_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_news_event,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_news_event_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,news_own_confidence,news_has_coverage,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
JAZZ.US,US,12197568512.0,0.0,0.0,0.07609426272971054,0.07609426272971054,0.322856182253884,4318584000.0,2337061600.0,952867500.0,7608513100.0,0.6237729341314808,Healthcare,Biotechnology,NASDAQ,"BE,F,STU,US",USD,US Dollar,Jazz Pharmaceuticals PLC,Common Stock,USA,US,USG508711052,JAZZ.US,Domestic,Domestic,,60984246.0,200.0117950462157,200.24,147.8464,0.9988603428196948,-0.0011396571803051758,1.3528350710346395,1.0,5.0,4267586000.0,2890.0,1476673.356401384,1302522.491349481,2.0534,2026-02-25,0.0002757742328199543,0.0002757742328199543,0.08195179176046787,0.5077612562521375,1.0,0.006627285376034425,13.0,1.0,1.0,0.054790644762679586,1.0,0.1335999999999995,2.0534,2.4383724735979118,2026-02-25,0.024869663004573384,1.0,16.0,0.005060918462980284,0.004937286885082424,-0.0625,0.1692,1.0,0.29511256455761825,0.14755628227880913,0.10085988165484716,0.06743136528182347,0.03342851637302369,1.0,,,,0.0,0.22894391615940887,1.0,1.0,-3.049175218035284,ok,0.0,0.0,1.0,-0.013822402629495141,0.019115560645112325,8.0,1.0,JAZZ.US,JAZZ.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.5482551356552271,0.10219763964225642,0.5278023273338934,11.0,6.0,17.0,1.0,1.0,0.2540132538379666,0.2540132538379666,3.0,5.0,0.6,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.4,0.0,-0.5385830383914365,1.0,1.0,1.0,0.865,1.0,0.3490727284410566,-0.0629816604480807,0.09127275737709378,-0.022069348989692882,-0.04148953678020013,-0.018517757372312708,0.09553723081140482,-0.09485289967145245,0.0,0.05574334447351367,True,True,True,True,3,3,True,1.4053186567411502,-0.2945170436841157,0.662555093706261,-0.19295678450045436,-0.4252458138481811,-0.7165723105388624,-0.39455525475051323,-0.032524014351407046,1.1445353956261621,-1.5808816611908743,-0.9218715066570857,-0.15529457012578732,-0.4551764548745693,1.1551552377236651,0.2709429742125372,0.8842122635111279,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,1.0,True,0.35171485784133005,True,50,neutral,sector,neutral
VLGEA.US,US,661330880.0,0.0229,0.0229,-0.03095088381191924,-0.008050883811919238,0.6605148294678448,491964000.0,,160559800.00000003,652523800.0,0.9866827933393947,Consumer Defensive,Grocery Stores,NASDAQ,US,USD,US Dollar,Village Super Market Inc,Common Stock,USA,US,US9271074091,VLGEA.US,Domestic,Domestic,,14756000.0,44.81776091081594,45.12,36.6147,0.9933014386262399,-0.006698561373760126,1.2240373650696563,1.0,5.0,2320690000.0,2160.0,1074393.5185185184,306928.7037037037,100.0,2015-04-25,,,0.999329299739067,0.0,,,,1.0,0.0,3.62741345993564,1.0,0.6283000000000001,100.0,0.1732088186084935,2015-04-25,,0.0,0.0,,,,,,,,0.0688867357846481,0.04464072785042772,0.02424600793422038,1.0,,,,0.0,0.14327979081446057,1.0,1.0,,missing,1.0,0.0,1.0,-0.040611775662567455,0.012974931202437019,8.0,1.0,VLGEA.US,VLGEA.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.25,-0.13537450589297345,0.8,0.7,1.0,0.865,0.0,-0.2858707232917084,0.3100482788876821,0.18108841894058864,0.03750628575269125,0.0,0.03029935144211124,0.05263616707237091,0.0,0.0,0.014011261359922752,True,True,True,True,3,2,True,-1.150876101527826,1.4498586072150954,1.3145330307552572,,1.5182272406367894,,0.16229030237522646,0.44863897672511427,0.6305809347074894,,0.25,-0.5207490117859469,0.3308773107741326,0.8484051556690407,0.6879821805889926,0.1604229750800481,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.3397190401636585,False,51,neutral,sector,neutral
ADTN.US,US,1195947392.0,0.0,0.0,-0.010313196837624217,-0.010313196837624217,0.34450594565514286,145830000.0,627668400.0,142069300.0,915567700.0,0.7655585071086471,Technology,Communication Equipment,NASDAQ,US,USD,US Dollar,ADTRAN Inc,Common Stock,USA,US,US00486H1059,ADTN.US,Domestic,Domestic,,79742000.0,14.997710014797722,15.25,9.3849,0.9834563944129654,-0.016543605587034604,1.5980681749190424,1.0,5.0,1083807000.0,3201.0,338583.8800374883,129632.9272102468,100.0,2026-02-26,0.00463337188659008,0.00463337188659008,0.999329299739067,0.5156429867014977,1.0,0.00899165061014771,7.0,1.0,1.0,0.22404808426836123,1.0,0.08,100.0,0.3570662086276858,2026-02-26,0.20712401055408972,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.34300791556728233,0.17150395778364116,0.20056660023388728,0.22718529318764702,-0.026618692953759737,1.0,,,,0.0,0.38295405174191544,1.0,1.0,-3.128504137886925,ok,0.0,0.0,1.0,-0.03798291291003857,0.06795820502353132,8.0,1.0,ADTN.US,ADTN.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.9778875,-0.010887499999999939,-0.002962499999999868,3.0,6.0,6.0,2.0,1.0,0.33995051547761423,0.33995051547761423,0.0,2.0,1.0,0.0,0.325,0.4,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,-1.4,0.0,0.44162193755833534,1.0,1.0,1.0,0.865,0.6833333333333333,-0.08603223330449306,0.08716919704461736,0.3067886975120875,-0.019879314115310597,0.008253415106576017,-0.02205018414342858,0.14332137160924532,-0.0324622735716849,0.0,-0.051890577663104405,True,True,True,True,3,2,True,-0.3685437369050957,0.4428199673215104,1.8077074180797612,0.1608347346267261,-0.9220505305466163,0.15074730788266696,0.2765778245807959,-0.6136459608832524,1.4760752511991484,-0.7917627700410952,-1.1167561248833293,2.0,0.33770765707044004,-0.19779613245069033,0.8781056108125831,0.5403979537421431,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.6833333333333333,False,0.3332180984745046,True,52,neutral,sector,neutral
ULS.US,US,16999526400.0,0.0069,0.0069,-0.00995024875621886,-0.0030502487562188603,0.5127767887709689,1294000000.0,104000000.0,469000000.0,1867000000.0,0.10982658905132793,Industrials,Specialty Business Services,NYSE,US,USD,US Dollar,UL Solutions Inc.,Common Stock,USA,US,US9037311076,ULS.US,,,,203000000.0,83.74150935960591,91.6589,75.6836,0.9136211470965275,-0.08637885290347247,1.1064683677785665,1.0,7.0,3053000000.0,14587.0,209295.94844724756,102681.90854870775,29.2683,2026-02-19,0.0,0.0,0.8245066899829392,0.0,1.0,0.0006322777807049786,11.0,1.0,1.0,2.5800394907025956,1.0,0.12000000000000005,29.2683,0.04651091598885631,2026-02-19,0.2650263672791113,1.0,12.0,0.0,0.0,0.5833333333333334,0.54,1.0,0.1125718650745788,0.0562859325372894,0.06765899864682012,0.07113543091655261,-0.003476432269732488,1.0,,,,0.0,0.038971840539852864,1.0,1.0,-2.769028156546154,ok,0.0,0.0,1.0,-0.026808730022340608,0.00902983364253736,8.0,1.0,ULS.US,ULS.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.4945910489520968,1.0,1.0,1.0,0.865,0.0,-0.1957711872825997,0.5404470299449842,-0.14751675771224274,0.047640544553171876,0.11121138869442501,-0.0267191132860412,-0.05303089268421704,0.0,0.0,0.04945910489520969,True,True,True,True,3,2,True,-0.9199164160083086,2.248460796175055,-1.0047265908340115,-0.04658463013324611,1.336912704592738,1.577466506303901,-0.2659620972933223,-0.1958432091552306,-0.5637461184954307,,-0.23364389398294413,-0.7555382039212495,0.6699755648956067,0.38096730279291935,-1.3037979119594958,0.2890082621026874,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.3257201171226901,False,53,neutral,sector,neutral
NBIS.US,US,34493804544.0,0.0,0.0,0.09947330960854095,0.09947330960854095,0.029205288438368487,4613200000.0,501265783.79999995,357844487.629,5472310271.429,0.1586461784593395,Communication Services,Internet Content & Information,NASDAQ,US,USD,US Dollar,Nebius Group N.V.,Common Stock,USA,US,NL0009805522,NBIS.US,,,,253048000.0,136.31328658594416,149.82,89.4568,0.909847060378749,-0.09015293962125104,1.523788986258665,1.0,7.0,529799999.0,1371.0,386433.2596644785,265207.8774617068,56.6255,2026-02-12,0.0,0.0,0.9786694587489128,0.0,1.0,0.0920023696682464,5.0,1.0,1.0,3.1011454526019113,1.0,55.51,56.6255,17.89983760788331,2026-02-12,-0.0,1.0,6.0,0.04522370012091905,-0.06449818621523573,0.0,-0.1908,1.0,2.532043530834341,1.0,5.035472470812121,2.3741339491916857,2.6613385216204355,1.0,,,,0.0,0.3089093122006945,1.0,1.0,,missing,1.0,0.0,1.0,-0.0961245122383824,0.032776099311262796,6.0,1.0,NBIS.US,NBIS.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.25,0.4538504997016622,1.0,1.0,1.0,0.865,0.0,0.3867501346067775,-0.32299324167622906,-0.14782374586127486,0.09192414823327014,-0.05035327927649947,0.23500000000000001,0.17700259046161415,0.0,0.0,-0.04538504997016622,True,True,True,True,3,3,True,1.8173143998183203,-1.3437721017958497,-1.0068174662110663,0.3015565256478982,1.9924563879449115,-0.7142309117233968,2.0,2.0,1.8816300892869755,,0.25,0.6577009994033244,1.000801114562597,0.45563995980680555,0.587027978360711,0.41377313620188605,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.3241215565174922,False,54,neutral,sector,neutral
KEYS.US,US,55389945856.0,0.0,0.0,0.011428571428571455,0.011428571428571455,0.2954927831399982,5877000000.0,2770000000.0,851900000.0,9498900000.0,0.1714914115405486,Technology,Scientific & Technical Instruments,NYSE,US,USD,US Dollar,Keysight Technologies Inc,Common Stock,USA,US,US49338L1035,KEYS.US,Domestic,Domestic,,173000000.0,320.17309743352604,325.55,199.9965,0.9834836351820796,-0.016516364817920404,1.6008935028039293,1.0,5.0,5375000000.0,16600.0,323795.1807228916,201024.09638554216,9.596,2026-02-24,0.007625784066837532,0.007625784066837532,0.36603763520820154,0.5,1.0,0.041666666666666664,12.0,1.0,1.0,1.0904255325825654,1.0,0.18999999999999995,9.596,0.17424390233233414,2026-02-24,0.3404627434579915,1.0,13.0,0.0026986740449910043,0.0026986740449910043,0.8461538461538461,0.626,1.0,0.15661077715966992,0.07830538857983496,0.2326656394453004,0.10256410256410264,0.13010153688119774,1.0,,,,0.0,0.3842192723137279,1.0,1.0,-2.69447419510423,ok,0.0,0.0,1.0,-0.014051110915956793,0.017556487143200235,8.0,1.0,KEYS.US,KEYS.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.1492856404765743,1.0,1.0,1.0,0.865,0.0,0.04463633881081661,0.020839545875998074,-0.10659140084506827,0.008504559637687382,0.09669346920404645,0.09152015105501372,0.13966839452023122,0.0,0.0,0.014928564047657432,True,True,True,True,3,3,True,0.20974333042842297,0.08670026721590661,-0.7259867722431574,0.369676080238291,-0.32832902361043165,1.3715385702701626,0.49154153283131224,1.0140022051304927,1.4847480647954951,,-0.05048975120580842,-0.24808152974734018,1.1219521360110043,-0.43488505659374077,-0.14618422206374138,1.2681363580747456,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.31019962230638265,False,55,neutral,sector,neutral
WTS.US,US,10154710016.0,0.0069,0.0069,0.0,0.0069,0.41857559350270723,2027700000.0,129459999.4,368550000.0,2525709999.4,0.24872300591749366,Industrials,Specialty Industrial Machinery,NYSE,US,USD,US Dollar,Watts Water Technologies Inc,Common Stock,USA,US,US9427491025,WTS.US,Domestic,Domestic,,33500000.0,303.12567211940296,344.6212,281.1711,0.8795909018928696,-0.12040909810713041,1.0780826056426245,1.0,6.0,2438500000.0,5700.0,427807.01754385966,211578.94736842104,12.931,2026-02-16,0.0,0.0,0.47556702990224436,0.0,1.0,0.0007278232262948251,11.0,1.0,1.0,2.631174057921089,1.0,0.30000000000000027,12.931,0.11401754250991385,2026-02-16,0.2459993777953976,1.0,9.0,-0.0008942789679706988,-0.0008942789679706988,0.6666666666666666,0.336,1.0,0.03373157510766646,0.01686578755383323,0.15673575129533668,0.1252759381898454,0.031459813105491286,1.0,,,,0.0,0.008610509330210271,1.0,1.0,-2.4453234272124154,ok,0.0,0.0,1.0,-0.025327292833446296,0.015353907706561714,8.0,1.0,WTS.US,WTS.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.09121206435200269,1.0,1.0,1.0,0.865,0.0,-0.10208020233382262,0.35690256686609784,-0.06036532944653901,0.04902696097519168,0.09479264349680115,0.0506562417395265,-0.07915445712167489,0.0,0.0,-0.00912120643520027,True,True,True,True,3,3,True,-0.47966840871623734,1.4848475154620744,-0.4111441479598055,-0.04658463013324611,1.3737854817741157,1.3445765035007258,0.5834442601852536,0.30648551616605346,-0.841453268186033,,0.5615903372686019,-0.3791662085645965,0.6676886408345967,0.23001113358148229,-0.867384710372856,0.4376775072531144,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.30065721774038046,False,56,neutral,sector,neutral
CALY.US,US,2669367040.0,0.0969,0.0969,-0.01088731627653794,0.08601268372346206,0.1190776832281087,2068900000.0,244300000.0,515000000.0,2828200000.0,1.0595021057875953,Consumer Cyclical,Leisure,NYSE,US,USD,US Dollar,Callaway Golf Company,Common Stock,USA,US,,,,,,185700000.0,14.37462057081314,16.65,11.1644,0.863340574823612,-0.13665942517638796,1.287540805669193,1.0,5.0,2060100000.0,28000.0,73575.0,30985.714285714286,20.4835,2026-02-13,,,0.6747104895297652,0.0,,,,1.0,0.0,,0.0,0.06440000000000001,20.4835,,2026-02-13,0.2134961352581828,1.0,9.0,0.002523128679562753,0.04171572750210268,0.1111111111111111,0.926,1.0,0.42052144659377616,0.21026072329688808,-0.6024448290783211,-0.07789515253233292,-0.5245496765459882,1.0,,,,0.0,0.13907072487323968,1.0,1.0,-3.2065378659026917,ok,0.0,0.0,1.0,-0.01735314113394498,0.05904803109043511,8.0,1.0,CALY.US,CALY.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.3457705549757658,0.6,1.0,1.0,0.865,0.0,0.30199824017449994,-0.241276296239992,0.24783231588406876,0.0,0.062252192670301396,-0.144218084609822,0.10620326095970326,0.0,0.0,-0.03578725243999176,True,True,True,True,3,3,True,1.2158032600128574,-1.1282646563158503,1.7990314743708822,,,1.0751674036321486,-1.6361517624655453,-1.4287678356957987,1.2723143665243433,,-1.3084588900484684,2.0,-1.5835950683977182,0.9406228597572096,0.5184710553972739,0.4221518043599357,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.29700437639876764,False,57,neutral,sector,neutral
NEM.US,US,129467908096.0,0.0088,0.0088,0.03484320557491294,0.04364320557491294,0.1925561527284186,33867000000.0,566000000.0,232900000.0,34665900000.0,0.26775670133092255,Basic Materials,Gold,NYSE,"TO,US",USD,US Dollar,Newmont Goldcorp Corp,Common Stock,USA,US,US6516391066,NEM.US,Domestic,International/Domestic,,1108000000.0,116.84829250541516,134.6075,90.4238,0.8680667310916195,-0.13193326890838053,1.2922293965240916,1.0,9.0,22097000000.0,17500.0,1262685.7142857143,628514.2857142857,27.9188,2026-02-19,0.0,0.0,0.8064361896561512,0.0,1.0,0.10715977522175948,15.0,1.0,1.0,3.3359251290525775,1.0,0.55,27.9188,0.1648718057878605,2026-02-19,0.07385147703209222,1.0,14.0,-0.006183082271147242,-0.0035689455388181568,-0.14285714285714285,0.676,1.0,0.8711842410196986,0.4355921205098493,0.34900431122972697,0.16956521739130426,0.17943909383842271,1.0,,,,0.0,0.1437724636227264,1.0,1.0,-3.0121622893919135,ok,0.0,0.0,1.0,-0.041498600316605704,0.011752869605381067,8.0,1.0,NEM.US,NEM.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.7122110558782871,1.0,1.0,1.0,0.865,0.0,0.15737376522085283,0.04999880579322673,-0.10622914370528969,0.03289736580971726,-0.011711193346895939,0.05801735528005311,0.042919024862854205,0.0,0.0,0.07122110558782872,True,True,True,True,3,3,True,0.7394893604375014,0.20801364139809328,-0.7235194635339666,-0.2598530769694541,1.2647095572019806,-0.16611621768646723,0.5008017999149482,0.4880071196835624,0.45625167617146195,,-0.8309431228899992,-0.5934789888665751,0.9001205233133491,0.484499267355588,-0.08308913626452545,0.4156212559577611,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.29448708550234726,False,58,neutral,sector,neutral
LRCX.US,US,325010325504.0,0.004,0.004,0.02258267358612065,0.02658267358612065,0.42065821639089895,9861619000.0,5595020200.0,551435900.0,16008075100.0,0.04925405085261817,Technology,Semiconductor Equipment & Materials,NASDAQ,US,USD,US Dollar,Lam Research Corp,Common Stock,USA,US,US5128073062,LRCX.US,Domestic,Domestic,,1290142000.0,251.9182582258387,268.23,158.9405,0.9391874817352224,-0.060812518264777626,1.5849846843682933,1.0,8.0,18435591000.0,19700.0,935816.8020304568,455789.79695431475,8.547,2026-01-28,0.0,0.0,0.3291547462436393,0.0,1.0,0.017685968601750885,28.0,1.0,1.0,3.7966319830099953,1.0,0.10000000000000009,8.547,0.026339134382131875,2026-01-28,0.19110618767630835,1.0,33.0,-0.0033865294613528497,-0.0016133251940350407,0.030303030303030304,1.0,1.0,0.5088805557977966,0.2544402778988983,0.22137422198618983,0.2774001097894998,-0.05602588780330997,1.0,,,,0.0,0.3589556634467185,1.0,1.0,-2.356870129298899,ok,0.0,0.0,1.0,0.005264281006321305,0.019321371742026788,8.0,1.0,LRCX.US,LRCX.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.3179223028686658,1.0,1.0,1.0,0.865,0.0,0.1304149941065829,0.23943216566296774,-0.17845732433036787,0.048218916741318306,0.00028870527169781,-0.0374022659093382,0.12337789019195768,0.0,0.0,-0.031792230286866584,True,True,True,True,3,3,True,0.6128118015604206,0.996126924578116,-1.2154606830063852,-0.16252968218107153,1.526212521710924,0.00409511023684837,0.4159241614692436,-0.9190600533388696,1.3115714856629612,,0.7788905000209285,-0.14304589428359693,0.818893875778784,0.6488831842734005,-0.4757208298948527,0.1700106915053835,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.2940808514479518,False,59,neutral,sector,neutral
BVS.US,US,613049280.0,0.0,0.0,-0.05446763999668636,-0.05446763999668636,0.559468897344633,184105000.0,44441200.0,188744400.0,417290600.0,0.6806803524832458,Healthcare,Medical Devices,NASDAQ,US,USD,US Dollar,Bioventus Inc,Common Stock,USA,US,US09075A1088,BVS.US,Domestic,,,68914895.0,8.89574423642378,9.53,7.4795,0.9334464046614671,-0.06655359533853289,1.1893501218562446,1.0,7.0,568087000.0,930.0,610846.2365591398,411215.05376344087,17.5318,2026-03-17,0.13938308311431494,0.13938308311431494,0.6051745452328303,0.690956439983888,1.0,0.3333333333333333,3.0,1.0,1.0,0.595766160408295,1.0,0.0358,17.5318,0.0600906905747471,2026-03-17,0.15628799999999998,1.0,4.0,0.0019428571428571826,-0.0019428571428571826,0.0,0.6512,1.0,0.08000000000000007,0.040000000000000036,0.027713776180992244,-0.002252381911862056,0.0299661580928543,1.0,,,,0.0,0.09978382083807247,1.0,1.0,-2.7712717163002534,ok,0.0,0.0,1.0,-0.0325105114817724,0.022081895127914464,8.0,1.0,BVS.US,BVS.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.10895560813153488,1.0,1.0,1.0,0.865,0.0,-0.18334854736880338,0.19820663762025223,0.12482675819310395,0.11069334720317703,0.0437379038100703,-0.0307236753921909,0.0070070177846566495,0.0,0.0,0.010895560813153488,True,True,True,True,3,2,True,-0.8615432174519498,0.8246133839909893,0.850186549306257,2.0,-0.05602799991550444,0.6203957987244014,-0.5334335814588989,-0.038969048704860676,0.07448826294233367,,-0.23915556976225835,0.021244353499188604,0.43081641942150095,0.011116371050014312,0.1300802916305683,0.3007361277909326,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.28129500266341934,False,60,neutral,sector,neutral
TRN.US,US,2762454272.0,0.0358,0.0358,0.015439429928741144,0.05123942992874114,0.06798110251175157,1077200000.0,,131620000.0,1208820000.0,0.4375891439190491,Industrials,Railroads,NYSE,"F,US",USD,US Dollar,Trinity Industries Inc,Common Stock,USA,US,US8965221091,TRN.US,Domestic Primary,Domestic,,82900000.0,33.322729457177324,35.62,28.5863,0.9355061610661799,-0.0644938389338201,1.1656887899860187,1.0,7.0,2156900000.0,6110.0,353011.4566284779,93731.58756137479,100.0,2026-02-12,0.0,0.0,0.999329299739067,0.0,0.6666666666666666,0.502,2.0,1.0,1.0,8.0,1.0,1.61,100.0,0.15514987713498196,2026-02-12,0.15728094008264462,1.0,2.0,0.12500000000000006,0.09090909090909098,0.5,0.5716,0.5,0.04545454545454549,0.022727272727272745,-0.02891642834445507,-0.43152228342513765,0.4026058550806826,1.0,,,,0.0,0.0851248698640751,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,0.0010601704339208444,0.007569287087968258,8.0,1.0,TRN.US,TRN.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.8424614144164547,1.0,0.85,1.0,0.865,0.0,0.31541738630632915,-0.3224594999091908,0.058139913879666584,0.07257262686048493,0.015500467212168833,0.0664940729282025,-0.013319800070719137,0.0,0.0,0.08424614144164548,True,True,True,True,3,3,True,1.4821263311785406,-1.341551537389031,0.39598699408543514,-0.04658463013324611,2.0,0.25866445076627176,-1.186873325234941,2.0,-0.14159643952661366,,,-0.8424614144164547,0.6715468247540448,-0.01753646043823731,0.1658423163345256,0.5057045084195192,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.2765913086485875,False,61,neutral,sector,neutral
